,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
1460,0.000322,0.444,0.971,3gBo8grQ7vtZGARZO43MeU,0.0,4,0.0533,-2.238,0,0.146,89.706,0.542
1461,2.33e-05,0.401,0.968,6hynDPnepWQgLR3UsUYu8c,0.000837,11,0.245,-3.147,0,0.114,148.363,0.28
1462,0.0207,0.424,0.895,4lSYhsS2dGIYVUqGc5LirL,0.176,2,0.0877,-5.095,0,0.0929,161.962,0.347
1463,0.000172,0.362,0.977,4yFhRgR9S6QutTtCJGwivL,2.18e-05,11,0.313,-5.806,1,0.0764,167.987,0.859
1464,4.45e-05,0.354,0.93,1nWaSbw6xXAWjuRmVLZAd3,0.731,8,0.338,-4.995,1,0.0625,178.118,0.35
1465,1.59e-05,0.532,0.898,4v9pEIM7Kis54945OCNupU,1.19e-05,2,0.155,-3.265,1,0.0439,121.351,0.787
1466,0.00094,0.387,0.992,0k71gShlscCJo6HtNLwex5,1.39e-05,8,0.189,-1.857,1,0.129,198.093,0.475
1467,0.00349,0.248,0.963,3QienJ6IMsUD8Mo24vITBg,0.000301,1,0.277,-4.146,0,0.187,140.059,0.151
1468,0.00028,0.599,0.992,07mVQTlTYABSSsNNasAPbI,0.000378,2,0.0821,-3.34,0,0.0633,107.883,0.336
1469,8.47e-05,0.379,0.851,7AbFT4A4QfazZN7VIPLB4h,0.0177,7,0.12,-6.65,1,0.0438,118.632,0.2
1470,0.0265,0.557,0.522,4gjVW8ufMRi3v8JFQklMd7,0.00165,6,0.112,-7.015,1,0.0296,129.851,0.372
1471,3.79e-05,0.338,0.925,7DWwdTxJKW0DJhXf28yofx,0.328,2,0.367,-4.175,1,0.131,159.303,0.315
1472,0.000702,0.458,0.93,22UpngKULDhtzpFAOBhQbH,1.1e-05,7,0.102,-4.658,0,0.0498,155.995,0.504
1473,0.163,0.47,0.896,1DEt9e19H9t80lNt1GQ1IH,0.00136,5,0.39,-6.825,1,0.0664,147.062,0.554
1474,0.00232,0.378,0.585,4ue1k6IIQFd0BAAiOF50yi,0.28,2,0.11,-7.766,1,0.0296,129.906,0.274
1475,0.0171,0.436,0.819,51R5mPcJjOnfv9lKY1u5sW,0.00882,0,0.117,-6.71,1,0.036,144.26,0.405
1476,0.0115,0.617,0.87,2MW0ofGJTi9RfoCMPsfGrJ,1.29e-05,5,0.396,-4.777,1,0.0761,99.966,0.723
1477,7.94e-05,0.416,0.974,23ZJjBJ6z9pIHulP6GSOca,0.00205,5,0.0855,-4.146,1,0.2,160.097,0.278
1478,5.41e-05,0.52,0.969,7wXt7r4CV62VYWKMaFsM1w,0.0,4,0.334,-4.241,1,0.108,132.912,0.665
1479,0.00189,0.511,0.92,5wIZ7eylYHvQ1B29WgtuYa,0.0,0,0.412,-3.952,1,0.082,95.949,0.368
1480,0.00647,0.44,0.646,1N8GF8v0KfUAq5ASM82SBJ,0.0,9,0.323,-5.139,1,0.031,120.022,0.338
1481,8.72e-05,0.474,0.975,6qtJm4QFp4OV8fAcgNWnIA,0.000108,1,0.099,-3.37,0,0.0831,165.098,0.167
1482,0.000953,0.57,0.857,49Xsb5NX00O4d8Mtim1Ire,0.0,2,0.145,-6.01,1,0.0703,116.061,0.357
1483,2.99e-05,0.416,0.991,1AWMJEyz63muislQUW1UKz,0.000137,10,0.106,-3.723,1,0.285,152.942,0.149
1484,0.00194,0.407,0.922,5ra7r9zDE80vuvmem11qC1,0.00124,7,0.139,-4.769,0,0.0959,144.949,0.198
1485,0.00474,0.403,0.989,353hf2O5mp2QhVyfAGcjxp,0.0036,5,0.772,-3.329,0,0.404,149.937,0.117
1486,0.000113,0.417,0.932,3kGvNqbT21OQmIDAtBKL04,1.49e-05,1,0.46,-10.565,1,0.125,112.514,0.151
1487,0.000141,0.523,0.961,4GcI9EPi9esINPDqBfVVdu,0.0258,1,0.141,-4.827,0,0.109,130.016,0.46
1488,0.000258,0.515,0.928,2KoWsjgl03tG94uLji8wLD,0.359,1,0.232,-8.153,0,0.0686,75.01,0.467
1489,0.106,0.664,0.909,3YhCZadl9X0fyPncl5obe3,0.0,11,0.324,-2.403,0,0.0521,125.011,0.837
1490,3.59e-06,0.41,0.959,0x8VSd3L1jtCGm1CZwXB5B,0.000163,8,0.388,-4.425,1,0.0738,149.983,0.375
1491,0.406,0.863,0.576,2nBkgxlht8knPvUQN5Tmdk,0.00824,8,0.141,-5.691,1,0.0567,100.03,0.932
1492,0.00491,0.423,0.955,3hovnirtFUh7Vqhk6Bfeiz,0.264,8,0.146,-5.245,0,0.174,160.013,0.26
1493,0.834,0.789,0.339,7cRy7oox3guudKdE4Wld6I,0.115,1,0.102,-18.624,0,0.145,87.971,0.464
1494,0.00141,0.516,0.813,3NGouqhbWEjkKJFqNTFBhM,0.000244,5,0.374,-5.978,0,0.0469,89.969,0.124
1495,0.00112,0.295,0.94,448QAiicsET2fnn0V7K7ak,4.83e-05,2,0.34,-5.709,0,0.0792,108.889,0.213
1496,0.00239,0.526,0.926,6PntjGhsLWsNlWfXnazHIY,0.219,6,0.072,-2.537,0,0.139,146.895,0.552
1497,0.00013,0.41,0.912,4KyUg4IdVVqJRoLGowHqyl,0.000478,1,0.0929,-6.518,0,0.061,200.024,0.733
1498,0.015,0.606,0.679,6XRgC4KAp4upKu0v7H4tQo,0.000427,2,0.234,-7.445,1,0.0321,122.012,0.705
1499,0.292,0.745,0.678,4jhKuMSWQfLwq7AjGaEXdL,0.0,6,0.146,-4.578,0,0.0533,113.885,0.501
1500,0.0236,0.513,0.754,6QXThV08MGkIWaTxvcnPNB,0.0,4,0.159,-6.057,0,0.0697,161.141,0.443
1501,8.7e-05,0.463,0.997,7FKi0NGKXQrEMC6L27cZ0G,0.00324,9,0.375,-3.564,0,0.362,164.963,0.108
1502,5.53e-05,0.288,0.994,0YUh79N1kx9It2sYhG0xWy,0.0278,5,0.15,-3.73,1,0.178,118.729,0.19
1503,0.00645,0.441,0.837,7ltu1Lz4mSKHsOjPK3bvNK,0.0,5,0.219,-5.165,1,0.0582,81.977,0.392
1504,1.4e-05,0.429,0.934,0j1pCFG3xQWRNxaGvzGbyp,0.00168,2,0.246,-6.66,1,0.122,134.577,0.16
1505,7.25e-05,0.437,0.912,15SAe155EqKbsP1HOMfZtf,0.0,1,0.0986,-4.447,1,0.0881,172.117,0.662
1506,0.000385,0.394,0.942,2TM6fTuwo1ZjMfvFfcFVDA,0.236,9,0.095,-4.858,1,0.0822,95.197,0.4
1507,0.0014,0.473,0.904,6hFPg7k3ZkDMNj5KNUtsv9,0.0,11,0.156,-7.312,0,0.113,133.999,0.529
1508,0.0026,0.561,0.966,6pqxneSon76J3CkYdztPwI,0.0,8,0.304,-3.526,1,0.0831,98.493,0.506
1509,1.14e-05,0.403,0.976,6MAwcRXiDOHuoUtA1XMb2K,0.265,10,0.206,-4.767,0,0.0596,172.027,0.626
1510,0.00105,0.496,0.916,3rYViYj7D4plpdpvi4pW9F,0.0,1,0.112,-6.068,0,0.049,132.004,0.462
1511,7.03e-06,0.292,0.902,4s85V8jg9bOfylFEaVLyqS,8.02e-06,9,0.375,-7.353,1,0.0692,93.101,0.27
1512,0.000557,0.24,0.936,1N6ZYJBMdPd0LxbOWGTj4h,2.16e-05,11,0.312,-1.819,0,0.0589,99.734,0.23
1513,0.0461,0.527,0.921,6Bcf5qj1eeHGjSiRc3eD3X,0.0,2,0.362,-4.613,1,0.0633,165.389,0.653
1514,0.00438,0.491,0.924,39PdBpq5GtrgNWlgNxPzuw,0.0,6,0.184,-3.972,0,0.0656,77.979,0.544
1515,3.44e-05,0.368,0.967,2G7cxwbFSMneFgTMdnvICw,3.44e-05,2,0.317,-3.464,1,0.0566,194.982,0.537
1516,2.35e-05,0.423,0.917,7617XYtHZvlJPEwWsx4QoX,4.35e-05,1,0.362,-4.134,1,0.04,84.085,0.443
1517,0.00317,0.437,0.955,0p826JvK1LjTD5OOer7of7,0.000489,4,0.257,-3.945,0,0.109,155.002,0.439
1518,0.000139,0.238,0.963,3WRTADbL0criwvX6IQFex2,0.0057,2,0.104,-3.41,0,0.0838,95.85,0.204
1519,0.00011,0.52,0.996,66MegElCbAyZRUSIkwhu0z,7.61e-06,1,0.225,-4.496,1,0.183,96.484,0.124
1520,0.000824,0.427,0.958,4nRO24HUeh7dNcg5fu63vt,1.11e-05,10,0.293,-4.66,0,0.0574,100.451,0.378
1521,0.00551,0.503,0.836,6PCuVdPENYbYwSnoWxxeTM,1.82e-05,0,0.112,-5.476,1,0.0484,115.016,0.106
1522,0.00599,0.335,0.988,0fCDV1Nrpm6XHL0ritXFZ6,1.13e-05,6,0.285,-4.491,1,0.232,199.92,0.175
1523,0.000222,0.322,0.953,46TNbyP7mz88vH4BAepEpl,0.0,9,0.149,-5.77,0,0.0876,155.718,0.358
1524,1.75e-05,0.381,0.949,1fulFeOm8Zm5QJDSLRpoCc,0.000189,7,0.167,-4.291,0,0.0747,126.117,0.183
1525,4.19e-05,0.521,0.896,6kXCBheyqOjVbNkJoj2yE9,0.0242,1,0.147,-4.686,1,0.051,106.997,0.421
1526,3.34e-05,0.405,0.953,2M7KxYNMvXgxtXnZjdju20,0.000331,6,0.221,-3.53,1,0.0777,169.974,0.701
1527,0.231,0.782,0.329,0XRM1X85Iaki4u00Q9DZUv,5.94e-06,10,0.107,-10.347,1,0.0368,91.523,0.434
1528,0.0839,0.676,0.868,1piChbCeKngXLmNBdB58Vt,0.0,5,0.0558,-4.57,0,0.0769,151.986,0.774
1529,0.134,0.499,0.726,2WJp3ybpFiEvh6wd0UfNfR,3.32e-05,6,0.839,-8.144,1,0.0356,145.984,0.447
1530,0.216,0.65,0.647,5HAmuZIxpGTkAWL70UQOU6,0.0,7,0.162,-7.756,1,0.0326,142.913,0.56
1531,1.83e-05,0.472,0.87,5UEqXFPVM6hSjdmrbaA0Cv,0.00138,7,0.109,-4.411,0,0.0719,87.014,0.511
1532,0.00221,0.484,0.923,6MF9YzvJajsjuUEZ6VcHfY,0.0,7,0.0468,-5.649,1,0.0445,179.957,0.769
1533,0.00424,0.652,0.901,2T2ehiDWJGAsx4APm9y9GV,0.0,1,0.448,-5.344,0,0.0381,105.11,0.454
1534,0.000178,0.421,0.96,3mREDi9pAwaC9p5Unhe2yj,1.67e-05,1,0.102,-3.389,1,0.0978,164.961,0.376
1535,0.931,0.603,0.296,6s8M71NjFPQgCVgdg0MjdF,0.0,6,0.126,-6.852,0,0.0299,80.907,0.411
1536,0.142,0.705,0.763,3RkCTajoYGFs1v7739W4SM,0.0,0,0.736,-4.752,1,0.192,127.026,0.842
1537,0.0137,0.553,0.891,3loBqxydMDDtwRnJWIDrRV,3.33e-05,1,0.073,-4.705,1,0.0394,109.979,0.454
1538,0.000297,0.262,0.926,6yLKoNxnuo0RRN8Xup6y4m,0.0269,10,0.0608,-3.987,1,0.0728,83.554,0.236
1539,0.000115,0.484,0.982,14R7BhSQeZB00InVzISMG3,0.0191,2,0.619,-3.394,1,0.079,95.005,0.287
1540,0.000151,0.446,0.943,1DPUzJEjNy5A3uSfvtx51K,0.0734,8,0.116,-5.396,1,0.0516,144.04,0.293
1541,0.0012,0.39,0.942,3Sff6LvQGPTWieuBUk2nJm,0.000173,4,0.362,-4.811,0,0.0945,76.481,0.332
1542,0.00943,0.59,0.6,51kzBRf8LFVFybAs7n71y4,0.0,6,0.123,-7.251,1,0.0307,91.964,0.389
1543,0.000385,0.648,0.923,3MlU8WbYLr03H3PajazkRs,0.747,10,0.0656,-6.027,0,0.0437,102.014,0.209
1544,0.0122,0.377,0.828,4PlNDvhADueo7MReRw7zJH,0.0,0,0.107,-4.86,1,0.0561,170.035,0.453
1545,5.7e-05,0.261,0.971,01Yv5WARPjp0QF19npsKFx,0.000157,10,0.34,-5.448,1,0.118,93.958,0.706
1546,0.531,0.613,0.808,2Vwon17c1rcANzEJRALJkG,0.000653,4,0.0797,-3.932,1,0.0421,125.852,0.226
1547,0.114,0.354,0.801,4D6nwNUJCMrxgkbtwbrlep,2.34e-05,9,0.153,-5.71,0,0.0969,128.97,0.296
1548,0.00131,0.503,0.568,5bQwqWRODr2OeekQFmQUkr,0.00144,4,0.0856,-7.182,0,0.0341,126.935,0.0705
1549,0.000189,0.43,0.985,1plZBN1asudQJiwvgHjhbr,0.0015,5,0.626,-4.866,0,0.178,150.01,0.118
1550,0.00243,0.579,0.909,1jZ8zhjl5Gvg7AHfKJKDXz,0.0014,11,0.118,-2.977,1,0.0329,125.976,0.729
1551,0.00014,0.416,0.939,6lQv8UoNsa8jnh46tSIqK2,0.00084,9,0.0752,-6.254,0,0.0779,128.754,0.397
1552,0.00183,0.67,0.948,0VuZNtREeSwxasr5xgteHq,0.0,4,0.295,-4.702,1,0.114,109.069,0.707
1553,0.000556,0.443,0.937,2Ydsp7oUtm3jPyx2U99uaJ,0.0381,3,0.0896,-5.719,1,0.0812,146.001,0.255
1554,0.000944,0.457,0.982,4d1SdiAveQHjqntBMcFGDZ,0.13,1,0.908,-5.382,0,0.151,174.985,0.176
1555,0.00288,0.472,0.901,3eZkW5bhQMp3KtcBJh4gDr,1.22e-06,9,0.103,-4.478,1,0.0616,131.91,0.0914
1556,0.00183,0.308,0.87,4mxCXN67Aqksg6GfZH9fvD,7.78e-05,9,0.0677,-5.565,1,0.161,177.18,0.296
1557,0.000248,0.378,0.986,1z3LsJRCvln5qO5TOLduQM,0.0,8,0.0833,-2.769,1,0.0832,94.458,0.492
1558,0.000402,0.425,0.979,7pC4Lcaf7D1O0LuFtC2uKw,2.78e-05,8,0.453,-2.124,1,0.0898,95.505,0.179
1559,0.00076,0.227,0.798,0zJb6wBAFXgBXirgBTW9Pt,0.0,11,0.151,-5.004,0,0.0434,158.297,0.682
1560,0.00323,0.513,0.807,1BSc6cdCjzOwF8XdNDyaGP,0.00027,9,0.0995,-3.37,0,0.0406,74.977,0.569
1561,0.000124,0.384,0.874,6BYRWJcmVR36DUO7Dghcxb,0.0,5,0.245,-2.533,1,0.0378,95.055,0.267
1562,1.37e-05,0.379,0.96,3t9OWuyMpQclTWD6ABjqXj,3.65e-05,8,0.0646,-3.754,1,0.13,119.991,0.551
1563,0.000679,0.429,0.925,00JTQURXuCbFAzA4yVlWWc,0.0,8,0.253,-5.104,0,0.135,166.96,0.462
1564,8.81e-05,0.459,0.966,5YSzdLPiksTaZ1K8Xde7CO,5.22e-06,2,0.152,-2.458,1,0.124,140.004,0.408
1565,0.000287,0.383,0.986,3KLkRy9l3us98SIp6mmxkk,0.0,9,0.179,-2.796,1,0.0617,157.871,0.578
1566,0.00679,0.542,0.868,27wXhSEwMXO2gJboGwSixO,0.0,5,0.0509,-3.874,0,0.0597,110.015,0.751
1567,2.69e-05,0.385,0.942,2DJV9kgU2bghgnGp0KSt7l,0.0,3,0.389,-2.535,1,0.0667,90.03,0.39
1568,0.00155,0.443,0.718,1pOdmQCtKEl0xyEGGGmamf,8.44e-05,8,0.117,-5.518,0,0.0348,137.063,0.0753
1569,0.000646,0.412,0.874,1x6xY7mgpXFRnY8mPgXbx9,0.0,5,0.103,-5.445,1,0.206,198.897,0.717
1570,0.0918,0.54,0.639,2ZQJd2h0hBeawQhsLlYCNM,0.00169,9,0.262,-5.651,1,0.0327,124.977,0.246
1571,0.000694,0.521,0.96,5YESYAHcr5GpjheBegwFd4,0.0,6,0.242,-2.624,1,0.085,101.954,0.36
1572,0.00135,0.414,0.946,37nxqDCWJSsBYLQO8QURBz,0.0,4,0.278,-3.419,1,0.0856,165.015,0.42
1573,3.02e-05,0.434,0.956,23TNEITz0TZiEyXuEXtKe6,0.000252,8,0.119,-4.888,1,0.141,159.977,0.174
1574,0.0108,0.528,0.861,5LV0oQV98daZAUoWnQEW6N,0.0,2,0.268,-4.309,1,0.0518,95.02,0.591
1575,1.04e-05,0.545,0.836,0Y8SCvTYAYHhNz3JmOmgpz,0.000129,6,0.413,-4.029,1,0.0281,105.925,0.449
1576,0.0827,0.512,0.539,7dEztoOcmsafZLM2GSPbna,0.0,8,0.147,-6.267,1,0.105,125.675,0.58
1577,0.000113,0.431,0.952,5fxLQ8mXd79pBR8yCrhdrV,0.00164,1,0.346,-2.067,1,0.126,180.071,0.556
1578,3.9e-05,0.283,0.964,5vbuyZrPj5FPNblmIwm5rq,0.544,7,0.3,-3.442,1,0.11,121.068,0.339
1579,0.000287,0.433,0.95,4YqjPkG2NGJiqF7WqIzDL0,0.0433,6,0.111,-5.381,1,0.0977,100.002,0.158
1580,0.000133,0.475,0.94,1C712XcIb3vCB2ZaTODVSO,0.000621,0,0.0463,-2.304,1,0.0768,137.022,0.361
1581,3.21e-05,0.495,0.959,5bmWbWoQBr12Fp24X9P2Rd,1.03e-05,3,0.368,-3.633,1,0.0423,106.995,0.377
1582,0.000346,0.441,0.94,4VzjJywyFjXEjkuQW6vre1,2.09e-06,3,0.367,-3.94,1,0.103,109.977,0.339
1583,0.0018,0.452,0.83,53BfrpCP9bi8vm6grOTGMY,0.0504,2,0.0935,-7.759,1,0.032,141.825,0.405
1584,0.036,0.569,0.825,1oXmAvmSxs5M8BVhga7EdV,2.63e-05,8,0.943,-8.023,1,0.0397,133.805,0.717
1585,0.15,0.625,0.87,7l5tMU5POjB6u3pQb7LoTn,0.0,10,0.0913,-4.281,1,0.04,160.028,0.723
1586,0.468,0.588,0.5,2STAS9h10PkbxXxD75TMn8,0.0,10,0.106,-7.555,0,0.0281,144.048,0.303
1587,0.782,0.649,0.336,3viuDHSYt5HQS60nAax49j,0.0,7,0.0942,-6.823,1,0.0322,95.988,0.338
1588,0.00227,0.587,0.833,5yizT1XYNU8ms6ZWrOBrLa,0.0,0,0.119,-4.999,1,0.0412,111.993,0.591
1589,0.00721,0.424,0.964,47yTLQkRIpjGi15OWuXsIS,1.65e-05,8,0.3,-5.704,0,0.0686,103.226,0.612
1590,0.0977,0.744,0.619,07oHcxuJd0oFpxLTozPVeM,8.5e-05,2,0.171,-3.832,1,0.0341,127.083,0.902
1591,0.862,0.735,0.354,4CX8JAr6lgQDtnazNoexas,0.0,0,0.1,-11.721,1,0.557,171.877,0.61
1592,0.0137,0.681,0.66,0xzHld0EhSranBPIZpbHG3,0.000114,0,0.113,-5.508,1,0.0349,119.972,0.427
1593,0.0002,0.608,0.952,3Jj8K3H4hyt3ZgsZ8sl6Fv,0.0,0,0.945,-5.852,1,0.0551,129.996,0.645
1594,0.615,0.556,0.528,1HNywa8Bk0TmzRwQrzhtPo,0.0964,4,0.122,-8.033,1,0.0266,159.821,0.163
1595,0.687,0.743,0.39,2zrZL8mu6g2NVoKdH2jy8h,0.0,9,0.314,-6.852,0,0.0364,102.017,0.629
1596,0.757,0.694,0.401,5qrK56mHEMLTGYXIkf6AZm,0.0,2,0.113,-5.599,1,0.0304,115.01,0.316
1597,0.00257,0.348,0.855,0o8Sl5RjZnYWC3rdNhzBhc,0.0176,2,0.248,-4.423,0,0.0483,169.818,0.161
1598,0.0002,0.516,0.924,607jKEHXU6EujgA90vKARO,1.11e-06,11,0.125,-6.116,0,0.0816,89.973,0.536
1599,0.231,0.529,0.642,3an4z6f0SC0Ezm9x4WvTIA,0.0,1,0.111,-5.648,0,0.116,200.215,0.354
1600,0.0134,0.421,0.858,10rChmECwPcvTTj4w07hq4,0.0,1,0.067,-4.535,1,0.0963,173.255,0.491
1601,4.29e-05,0.471,0.979,38RTTDR84odCz5gQrLuZQR,0.0,4,0.668,-4.032,1,0.0832,155.054,0.751
1602,0.000328,0.399,0.945,5AZof20SHZrZ3ea7rESo1y,0.000413,1,0.11,-5.345,1,0.0684,85.198,0.659
1603,0.000131,0.366,0.997,4qiDeiTKTPkdoC6oS97ok8,0.0,5,0.103,-3.017,1,0.121,185.013,0.0419
1604,0.00306,0.427,0.836,5gTAvFTmgxyYwjTmJLxb77,2.73e-06,3,0.162,-6.195,0,0.0869,99.11,0.652
1605,5.92e-05,0.453,0.895,53CbsegtOq6afJq1CXNpmC,1.59e-05,7,0.0819,-2.912,1,0.0385,159.967,0.433
1606,0.00626,0.27,0.952,2FokJZGsu7BIMBfF4Pdgar,0.0,6,0.156,-3.615,0,0.314,177.897,0.284
1607,1.59e-05,0.39,0.981,1yo3kUDbRC60FCroxINeJQ,0.766,1,0.263,-2.712,1,0.0808,170.156,0.36
1608,0.00163,0.552,0.947,1nwcRcDNY7prg4swuTDNJJ,0.871,2,0.0559,-3.369,1,0.0393,114.995,0.205
1609,0.000641,0.307,0.976,4ExmxSUnyMzfCx4gqcfAHw,3.79e-06,0,0.164,-4.923,1,0.279,174.988,0.0919
1610,2.91e-06,0.453,0.994,4qZuFtghvQvmkVTzt7rAw1,0.53,6,0.161,-4.718,1,0.155,119.972,0.118
1611,0.00018,0.435,0.91,6e9s42iBN7bt5QvCvFlVUs,1.36e-06,2,0.141,-3.222,1,0.0515,131.963,0.308
1612,0.000978,0.416,0.931,38TdCObMCsvhu3IXBaT1Gr,6.18e-06,11,0.158,-3.853,0,0.138,189.963,0.278
1613,0.00022,0.524,0.939,1Vej0qeQ3ioKwpI6FUbRv1,0.0,9,0.623,-3.994,1,0.113,150.184,0.661
1614,0.000163,0.416,0.968,1pVs8QLe0r3OeozNvIfhSb,1.38e-05,1,0.338,-3.005,0,0.0787,169.887,0.535
1615,0.00724,0.261,0.786,7DVV2unuMtCId3xUUbKoOU,1e-06,4,0.0792,-6.724,0,0.0406,92.949,0.432
1616,0.000954,0.498,0.963,0klQ9Gi1cFBSdh5ZGyWfPa,0.00474,2,0.0863,-6.257,1,0.069,154.934,0.821
1617,8.45e-05,0.434,0.961,3CzOoYfw7mj5jMHGsJp9TG,2.88e-06,2,0.0938,-4.247,1,0.0974,153.969,0.274
1618,2.18e-06,0.133,0.957,1bS5mbtzxAZ3fh8LYshmN6,0.0897,7,0.365,-4.391,1,0.147,80.095,0.105
1619,8.03e-05,0.365,0.986,4PdVdHI9CYbTotC2TP7Hps,8.37e-05,0,0.3,-3.989,1,0.12,196.004,0.287
1620,0.00102,0.588,0.973,5HiC4hJYNbDqmqdPoTiCPK,0.000634,1,0.0545,-2.581,1,0.236,171.067,0.623
1621,2.62e-05,0.499,0.91,1OpJyz37NDDLsjZNo82pxk,6.87e-05,2,0.296,-3.633,1,0.0495,120.052,0.138
1622,6.73e-05,0.51,0.927,78oG50MDhv3QTRsGspOq6a,0.0,5,0.33,-5.593,0,0.0603,119.978,0.444
1623,4.94e-06,0.438,0.989,2lN6G35gsXkA3xzPYqmis5,0.00198,10,0.941,-2.354,0,0.0959,174.012,0.332
1624,0.00279,0.597,0.97,4sj6Hk441YK66GxLM6M5Iz,1.36e-05,4,0.354,-6.303,1,0.161,121.968,0.351
1625,0.00131,0.194,0.978,5rDPm1vZz9YD4Eu86GS6E6,0.0,0,0.369,-4.802,0,0.227,157.981,0.0858
1626,0.000302,0.364,0.988,3BL1Nyhlnsu4KxRaK6iD0L,0.0,4,0.218,-3.855,1,0.0991,79.932,0.4
1627,0.00427,0.639,0.861,1T7qEpxl8NvCRPnfHYNHoH,0.0,1,0.0705,-3.679,1,0.0531,114.426,0.422
1628,0.0194,0.325,0.679,5c09wvjRDyO4j463tSZHx9,0.00148,11,0.128,-6.073,0,0.0362,159.242,0.148
1629,0.000186,0.197,0.946,2GSVgZI0hiFWl3m7ufsA8B,0.0197,2,0.448,-2.783,0,0.111,83.334,0.313
1630,0.0357,0.514,0.644,2bRJI28I3DxjA4KMBZSOSQ,0.00154,0,0.119,-5.463,1,0.0259,141.832,0.475
1631,0.312,0.576,0.654,1aSrkCqgVnpRxa5Uy9QV1w,1.42e-05,9,0.109,-6.343,0,0.0331,81.011,0.282
1632,0.00053,0.452,0.624,7eE5uOlttPJ3jNwzAwOCdt,0.0,3,0.165,-7.711,1,0.0286,140.092,0.287
1633,0.073,0.372,0.757,0gIwzsW6nVQzjRmmMoypNU,0.694,8,0.206,-5.52,1,0.0467,92.988,0.182
1634,0.00119,0.573,0.936,7BemmEw5H1orjZ13X2q9Vn,0.0,11,0.064,-2.017,1,0.0555,140.001,0.496
1635,0.00335,0.626,0.647,5ap6d06bpiKodNMKMwgNuw,2.76e-05,7,0.491,-5.083,1,0.0271,101.043,0.306
1636,0.00036,0.343,0.965,0Lg8DnHpvZNjWG1Ngl6Qwy,8.77e-06,9,0.148,-7.043,0,0.0991,172.816,0.326
1637,1.91e-05,0.476,0.948,224KDhjlE8K0OeXlQI7vXZ,0.00117,6,0.221,-5.489,1,0.106,99.988,0.303
1638,0.0587,0.747,0.743,3ZQgFtjJtmvUZZ8K5OBqIN,0.0164,10,0.364,-5.814,0,0.0443,90.035,0.672
1639,0.00013,0.41,0.912,7qtCdkBhC6SPGRzUF4f4XP,0.000478,1,0.0929,-6.518,0,0.061,200.024,0.733
1640,0.111,0.9,0.439,68Dn0JWMUBcc7iq7CAeWZ9,0.0,1,0.0964,-6.505,1,0.241,101.982,0.21
1641,0.0573,0.663,0.53,1bjokRfv80KOqdxCrCz8O4,0.0,4,0.243,-7.809,0,0.0527,99.924,0.481
1642,0.00086,0.413,0.886,59OBV3kRCqepY5cNZiZfT6,0.000216,8,0.274,-4.166,1,0.09,160.177,0.319
1643,0.0634,0.544,0.88,6TgLQJ87xq6adrAU6HzaTW,0.0159,1,0.453,-4.917,0,0.245,126.06,0.491
1644,0.00207,0.371,0.92,04NYQqAueUkZH8KextGast,3.93e-06,3,0.361,-4.419,0,0.0947,180.026,0.196
1645,0.0132,0.493,0.598,0RjzeKCL8sL993ZmK2FjkE,0.00463,11,0.132,-10.023,0,0.0787,141.539,0.84
1646,0.23,0.477,0.551,1hf519yvXcxCzuEM4deK0t,1.84e-06,7,0.112,-9.138,1,0.0472,125.143,0.222
1647,0.000257,0.533,0.979,19kHwq0HO75zJHevuokhcw,0.000142,0,0.117,-4.119,1,0.11,99.914,0.253
1648,0.00601,0.548,0.837,75vYT7rkUS3AizWDYChNAK,9.6e-05,2,0.32,-6.045,1,0.0431,118.034,0.369
1649,0.00215,0.331,0.821,1TwwceoHBjWp8FEledml9F,0.049,10,0.106,-7.583,0,0.0677,174.053,0.291
1650,7.54e-05,0.406,0.996,57er2Lz9mNsyJgGLnTGoSL,0.000445,7,0.0692,-2.345,1,0.31,200.063,0.0828
1651,3.91e-05,0.315,0.988,0ISuWGLy55dEjUwYUaCmrJ,0.000143,3,0.156,-3.958,1,0.275,168.075,0.0581
1652,0.0349,0.187,0.73,1nBKSnLzekR8ScQJGbDVGD,0.000373,11,0.116,-5.227,1,0.0492,184.892,0.0445
1653,3.87e-05,0.411,0.99,2scotgN4W4b2wbeCsxBdwu,0.00015,11,0.105,-3.285,0,0.129,154.989,0.296
1654,2.3e-05,0.393,0.959,4rlq6MGl9WK6AEdEAYY8Ax,0.569,6,0.0803,-6.439,1,0.0984,160.067,0.33
1655,0.173,0.539,0.647,70F8RmOqNX3B1IvTgyws3A,0.00105,5,0.105,-6.006,1,0.0335,97.0,0.0478
1656,0.0119,0.359,0.898,5wzE92RVuIUfDH2xvrzrC8,2.32e-06,11,0.576,-3.222,0,0.0538,80.535,0.419
1657,2.84e-05,0.368,0.982,4NNzO1RQqdYzQXTISmHZDe,8.2e-06,9,0.124,-3.202,1,0.129,85.151,0.272
1658,0.0456,0.499,0.878,2uNSzD12pMLXZVa8NYlfXe,1.67e-06,2,0.0828,-5.803,0,0.111,165.039,0.412
1659,0.00183,0.371,0.984,7i6mGI3epx0YZ7qcpfr0ur,1.21e-06,11,0.0885,-3.032,0,0.0785,196.176,0.411
1660,0.00016,0.3,0.916,6r2YTMLD8fSvTIiggy3aei,4.3e-05,6,0.357,-4.761,0,0.0873,160.142,0.103
1661,0.629,0.324,0.242,0DhlnsNf1Jk5dVUGFi5k3K,0.0,7,0.123,-9.566,1,0.0317,132.008,0.0992
